1283.100000,1692.600000,1274.000000,1692.600000
1283.100000,1692.600000,1274.000000,1692.600000
964.600000,1255.800000,964.600000,1255.800000
964.600000,1255.800000,964.600000,1255.800000
1055.600000,1765.400000,1055.600000,1765.400000
1274.000000,1510.600000,1264.900000,1510.600000
964.600000,1255.800000,964.600000,1255.800000
964.600000,1255.800000,964.600000,1255.800000
1055.600000,1765.400000,1055.600000,1765.400000
1073.800000,1110.200000,1073.800000,1110.200000
1037.400000,1692.600000,1037.400000,1692.600000
1001.000000,1365.000000,1001.000000,1365.000000
1001.000000,1583.400000,1001.000000,1583.400000
1001.000000,1583.400000,1001.000000,1583.400000
1037.400000,1692.600000,1037.400000,1692.600000
882.700000,1947.400000,891.800000,1947.400000
964.600000,1583.400000,964.600000,1583.400000
1547.000000,709.800000,1547.000000,709.800000
1073.800000,1110.200000,1073.800000,1110.200000
882.700000,1947.400000,891.800000,1947.400000
1073.800000,1110.200000,1073.800000,1110.200000
1073.800000,1173.900000,1073.800000,1173.900000
1301.300000,1729.000000,1292.200000,1729.000000
1001.000000,1583.400000,1001.000000,1583.400000
1001.000000,1583.400000,1001.000000,1583.400000
1519.700000,1001.000000,1510.600000,1001.000000
1274.000000,1510.600000,1264.900000,1510.600000
1519.700000,1001.000000,1510.600000,1001.000000
1146.600000,964.600000,1146.600000,964.600000
1073.800000,1747.200000,1073.800000,1747.200000
937.300000,1874.600000,946.400000,1874.600000
1547.000000,691.600000,1547.000000,691.600000
1656.200000,709.800000,1656.200000,709.800000
1310.400000,2056.600000,1310.400000,2056.600000
1583.400000,673.400000,1583.400000,673.400000
1983.800000,2202.200000,1983.800000,2202.200000
1073.800000,1146.600000,1073.800000,1146.600000
1310.400000,2056.600000,1310.400000,2056.600000
1001.000000,1401.400000,1001.000000,1401.400000
1729.000000,637.000000,1729.000000,637.000000
1219.400000,1328.600000,1210.300000,1328.600000
1255.800000,1328.600000,1246.700000,1328.600000
1274.000000,1801.800000,1264.900000,1801.800000
1601.600000,673.400000,1601.600000,673.400000
1219.400000,1328.600000,1210.300000,1328.600000
1983.800000,2202.200000,1983.800000,2202.200000
1001.000000,1255.800000,1001.000000,1255.800000
1355.900000,1073.800000,1346.800000,1073.800000
1001.000000,1619.800000,1001.000000,1619.800000
946.400000,1874.600000,955.500000,1874.600000
1983.800000,2202.200000,1983.800000,2202.200000
1001.000000,1365.000000,1001.000000,1365.000000
1037.400000,1146.600000,1037.400000,1146.600000
1583.400000,673.400000,1583.400000,673.400000
1110.200000,1037.400000,1110.200000,1037.400000
1355.900000,1073.800000,1346.800000,1073.800000
1274.000000,1801.800000,1264.900000,1801.800000
1774.500000,491.400000,1783.600000,491.400000
964.600000,1619.800000,964.600000,1619.800000
1801.800000,2202.200000,1801.800000,2202.200000
1983.800000,2202.200000,1983.800000,2202.200000
891.800000,1947.400000,900.900000,1947.400000
1037.400000,1774.500000,1037.400000,1774.500000
1729.000000,509.600000,1738.100000,509.600000
1073.800000,1619.800000,1073.800000,1619.800000
1073.800000,1110.200000,1073.800000,1110.200000
1146.600000,891.800000,1146.600000,891.800000
1465.100000,718.900000,1465.100000,718.900000
1874.600000,2238.600000,1874.600000,2238.600000
1037.400000,1692.600000,1037.400000,1692.600000
1729.000000,637.000000,1729.000000,637.000000
1410.500000,1911.000000,1401.400000,1911.000000
1474.200000,1401.400000,1456.000000,1401.400000
700.700000,946.400000,709.800000,937.300000
1692.600000,2238.600000,1692.600000,2238.600000
1474.200000,709.800000,1474.200000,709.800000
1110.200000,1219.400000,1110.200000,1219.400000
1210.300000,1219.400000,1201.200000,1219.400000
1328.600000,1729.000000,1319.500000,1729.000000
1274.000000,1328.600000,1264.900000,1328.600000
1155.700000,928.200000,1155.700000,928.200000
964.600000,1583.400000,964.600000,1583.400000
928.200000,1556.100000,928.200000,1556.100000
1146.600000,891.800000,1146.600000,891.800000
1765.400000,491.400000,1774.500000,491.400000
1001.000000,1474.200000,1001.000000,1474.200000
1237.600000,1619.800000,1228.500000,1619.800000
1146.600000,928.200000,1146.600000,928.200000
1474.200000,2202.200000,1474.200000,2202.200000
891.800000,1947.400000,900.900000,1947.400000
1392.300000,1892.800000,1383.200000,1892.800000
900.900000,1901.900000,910.000000,1901.900000
2038.400000,746.200000,2038.400000,746.200000
1037.400000,1465.100000,1037.400000,1465.100000
1028.300000,2129.400000,1037.400000,2129.400000
1037.400000,1146.600000,1037.400000,1146.600000
1001.000000,1474.200000,1001.000000,1474.200000
2093.000000,2275.000000,2093.000000,2275.000000
2038.400000,746.200000,2038.400000,746.200000
1073.800000,1619.800000,1073.800000,1619.800000
1656.200000,2238.600000,1656.200000,2238.600000
964.600000,1383.200000,964.600000,1383.200000
1028.300000,2129.400000,1037.400000,2129.400000
1874.600000,2238.600000,1874.600000,2238.600000
1583.400000,709.800000,1583.400000,709.800000
1792.700000,2202.200000,1792.700000,2202.200000
1037.400000,1765.400000,1037.400000,1765.400000
1228.500000,1619.800000,1219.400000,1619.800000
1619.800000,700.700000,1619.800000,700.700000
1474.200000,1365.000000,1456.000000,1365.000000
1192.100000,1583.400000,1183.000000,1583.400000
1037.400000,1692.600000,1037.400000,1692.600000
1274.000000,1547.000000,1264.900000,1547.000000
1155.700000,928.200000,1155.700000,928.200000
1037.400000,1801.800000,1037.400000,1801.800000
1401.400000,2093.000000,1401.400000,2093.000000
1692.600000,2275.000000,1692.600000,2275.000000
1656.200000,2238.600000,1656.200000,2238.600000
1255.800000,1801.800000,1246.700000,1801.800000
1765.400000,527.800000,1774.500000,527.800000
1264.900000,1328.600000,1255.800000,1328.600000
1001.000000,1383.200000,1001.000000,1383.200000
1046.500000,2093.000000,1055.600000,2093.000000
1547.000000,709.800000,1547.000000,709.800000
1110.200000,1219.400000,1110.200000,1219.400000
1947.400000,637.000000,1947.400000,637.000000
1001.000000,1255.800000,1001.000000,1255.800000
1911.000000,2275.000000,1911.000000,2275.000000
2129.400000,2083.900000,2129.400000,2083.900000
800.800000,1911.000000,809.900000,1911.000000
1474.200000,709.800000,1474.200000,709.800000
1328.600000,2056.600000,1328.600000,2056.600000
1729.000000,527.800000,1738.100000,527.800000
1547.000000,527.800000,1556.100000,527.800000
1255.800000,1528.800000,1246.700000,1528.800000
2129.400000,2093.000000,2129.400000,2093.000000
964.600000,1656.200000,964.600000,1656.200000
1492.400000,964.600000,1483.300000,964.600000
1192.100000,1583.400000,1183.000000,1583.400000
1073.800000,1765.400000,1073.800000,1765.400000
1765.400000,2220.400000,1765.400000,2220.400000
1437.800000,782.600000,1437.800000,782.600000
1219.400000,1292.200000,1210.300000,1292.200000
2020.200000,746.200000,2020.200000,746.200000
1328.600000,1437.800000,1319.500000,1437.800000
964.600000,1292.200000,964.600000,1292.200000
1729.000000,637.000000,1729.000000,637.000000
1073.800000,1619.800000,1073.800000,1619.800000
1001.000000,1164.800000,1001.000000,1164.800000
1437.800000,746.200000,1437.800000,746.200000
1437.800000,746.200000,1437.800000,746.200000
1183.000000,1874.600000,1183.000000,1874.600000
1947.400000,618.800000,1947.400000,618.800000
1619.800000,709.800000,1619.800000,709.800000
928.200000,1146.600000,928.200000,1146.600000
1911.000000,2275.000000,1911.000000,2275.000000
1073.800000,1874.600000,1073.800000,1874.600000
819.000000,1874.600000,828.100000,1874.600000
1337.700000,1729.000000,1328.600000,1729.000000
1401.400000,2129.400000,1401.400000,2129.400000
2083.900000,2275.000000,2083.900000,2275.000000
1565.200000,864.500000,1556.100000,864.500000
1001.000000,1401.400000,1001.000000,1401.400000
1756.300000,491.400000,1765.400000,491.400000
1001.000000,1292.200000,1001.000000,1292.200000
1310.400000,1810.900000,1301.300000,1810.900000
1110.200000,1037.400000,1110.200000,1037.400000
782.600000,1328.600000,791.700000,1328.600000
1183.000000,891.800000,1183.000000,891.800000
1183.000000,1874.600000,1183.000000,1874.600000
1146.600000,891.800000,1146.600000,891.800000
928.200000,1146.600000,928.200000,1146.600000
1001.000000,1692.600000,1001.000000,1692.600000
1437.800000,1947.400000,1428.700000,1947.400000
1947.400000,618.800000,1947.400000,618.800000
855.400000,1401.400000,855.400000,1401.400000
1274.000000,1656.200000,1264.900000,1656.200000
1874.600000,2238.600000,1874.600000,2238.600000
1037.400000,1465.100000,1037.400000,1465.100000
1264.900000,1619.800000,1255.800000,1619.800000
1801.800000,2202.200000,1801.800000,2202.200000
1219.400000,1219.400000,1210.300000,1219.400000
1055.600000,782.600000,1064.700000,782.600000
1401.400000,2093.000000,1401.400000,2093.000000
1365.000000,2111.200000,1365.000000,2111.200000
1747.200000,2238.600000,1747.200000,2238.600000
1001.000000,1474.200000,1001.000000,1474.200000
2020.200000,746.200000,2020.200000,746.200000
1510.600000,782.600000,1510.600000,782.600000
1046.500000,2102.100000,1055.600000,2102.100000
1301.300000,1365.000000,1292.200000,1365.000000
964.600000,1656.200000,964.600000,1656.200000
1101.100000,1401.400000,1092.000000,1401.400000
1729.000000,637.000000,1729.000000,637.000000
1201.200000,1619.800000,1192.100000,1619.800000
1401.400000,2093.000000,1401.400000,2093.000000
882.700000,2020.200000,891.800000,2020.200000
1183.000000,1583.400000,1173.900000,1583.400000
2093.000000,2275.000000,2093.000000,2275.000000
1510.600000,2202.200000,1510.600000,2202.200000
1692.600000,600.600000,1692.600000,600.600000
1310.400000,1365.000000,1301.300000,1365.000000
1656.200000,709.800000,1656.200000,709.800000
1001.000000,1292.200000,1001.000000,1292.200000
1401.400000,2102.100000,1401.400000,2102.100000
1073.800000,1037.400000,1073.800000,1037.400000
1246.700000,1692.600000,1237.600000,1692.600000
928.200000,1146.600000,928.200000,1146.600000
809.900000,1874.600000,819.000000,1874.600000
1183.000000,1583.400000,1173.900000,1583.400000
1037.400000,1365.000000,1037.400000,1365.000000
1037.400000,1547.000000,1037.400000,1547.000000
919.100000,1865.500000,928.200000,1865.500000
819.000000,1874.600000,828.100000,1874.600000
1237.600000,1729.000000,1228.500000,1729.000000
891.800000,1183.000000,891.800000,1183.000000
1328.600000,1183.000000,1319.500000,1183.000000
1292.200000,928.200000,1292.200000,928.200000
1228.500000,1110.200000,1219.400000,1110.200000
1255.800000,1328.600000,1246.700000,1328.600000
1073.800000,1619.800000,1073.800000,1619.800000
1110.200000,1547.000000,1110.200000,1547.000000
1674.400000,2056.600000,1665.300000,2056.600000
1246.700000,1719.900000,1237.600000,1719.900000
1328.600000,1183.000000,1319.500000,1183.000000
800.800000,1911.000000,809.900000,1911.000000
764.400000,910.000000,773.500000,900.900000
1401.400000,2129.400000,1401.400000,2129.400000
891.800000,1183.000000,891.800000,1183.000000
1510.600000,991.900000,1501.500000,991.900000
1465.100000,1947.400000,1456.000000,1947.400000
1210.300000,1474.200000,1201.200000,1474.200000
882.700000,1847.300000,891.800000,1847.300000
2056.600000,746.200000,2056.600000,746.200000
1510.600000,2202.200000,1510.600000,2202.200000
1037.400000,1801.800000,1037.400000,1801.800000
1001.000000,2093.000000,1010.100000,2093.000000
1073.800000,1874.600000,1073.800000,1874.600000
1983.800000,2275.000000,1983.800000,2275.000000
1619.800000,1656.200000,1601.600000,1656.200000
1183.000000,1292.200000,1173.900000,1292.200000
1073.800000,1274.000000,1073.800000,1274.000000
1073.800000,1183.000000,1073.800000,1183.000000
1610.700000,928.200000,1601.600000,928.200000
1692.600000,600.600000,1692.600000,600.600000
1292.200000,2129.400000,1292.200000,2129.400000
1110.200000,1947.400000,1110.200000,1947.400000
1292.200000,928.200000,1292.200000,928.200000
1292.200000,2056.600000,1292.200000,2056.600000
1183.000000,1301.300000,1173.900000,1301.300000
1173.900000,1874.600000,1173.900000,1874.600000
1474.200000,2202.200000,1474.200000,2202.200000
964.600000,1510.600000,964.600000,1510.600000
1801.800000,2202.200000,1801.800000,2202.200000
964.600000,1365.000000,964.600000,1365.000000
1001.000000,1219.400000,1001.000000,1219.400000
1328.600000,2056.600000,1328.600000,2056.600000
1583.400000,1692.600000,1565.200000,1692.600000
1801.800000,655.200000,1801.800000,655.200000
2074.800000,2275.000000,2074.800000,2275.000000
819.000000,1729.000000,828.100000,1729.000000
