1692.600000,1255.800000,1692.600000,1255.800000
1401.400000,1146.600000,1401.400000,1146.600000
1401.400000,1146.600000,1401.400000,1146.600000
1510.600000,1164.800000,1510.600000,1164.800000
455.000000,1183.000000,455.000000,1183.000000
1401.400000,1037.400000,1401.400000,1037.400000
1801.800000,1255.800000,1801.800000,1255.800000
1692.600000,1010.100000,1692.600000,1010.100000
1401.400000,1146.600000,1401.400000,1146.600000
1692.600000,1274.000000,1692.600000,1274.000000
1801.800000,1255.800000,1801.800000,1255.800000
1656.200000,1110.200000,1656.200000,1110.200000
455.000000,1183.000000,455.000000,1183.000000
1401.400000,1037.400000,1401.400000,1037.400000
1801.800000,1255.800000,1801.800000,1255.800000
1037.400000,1219.400000,1037.400000,1219.400000
1583.400000,1037.400000,1583.400000,1037.400000
273.000000,1237.600000,273.000000,1237.600000
1037.400000,1219.400000,1037.400000,1219.400000
1692.600000,1255.800000,1692.600000,1255.800000
1583.400000,1028.300000,1583.400000,1028.300000
1401.400000,1146.600000,1401.400000,1146.600000
1801.800000,1219.400000,1801.800000,1219.400000
455.000000,1183.000000,455.000000,1183.000000
1938.300000,1183.000000,1938.300000,1183.000000
1801.800000,1255.800000,1801.800000,1255.800000
1401.400000,2165.800000,1401.400000,2165.800000
1583.400000,1028.300000,1583.400000,1028.300000
1365.000000,1183.000000,1365.000000,1183.000000
819.000000,891.800000,819.000000,891.800000
1692.600000,1146.600000,1692.600000,1146.600000
1838.200000,1255.800000,1838.200000,1255.800000
1619.800000,1183.000000,1619.800000,1183.000000
673.400000,2165.800000,673.400000,2165.800000
1401.400000,1201.200000,1401.400000,1201.200000
1765.400000,1565.200000,1765.400000,1565.200000
1401.400000,1183.000000,1401.400000,1183.000000
1656.200000,1001.000000,1656.200000,1001.000000
1692.600000,1001.000000,1692.600000,1001.000000
1692.600000,1383.200000,1692.600000,1383.200000
1692.600000,1264.900000,1692.600000,1264.900000
455.000000,1183.000000,455.000000,1183.000000
1583.400000,1146.600000,1583.400000,1146.600000
1583.400000,1146.600000,1583.400000,1146.600000
1583.400000,1146.600000,1583.400000,1146.600000
1619.800000,1146.600000,1619.800000,1146.600000
273.000000,1246.700000,273.000000,1246.700000
1528.800000,1192.100000,1528.800000,1192.100000
1656.200000,1110.200000,1656.200000,1110.200000
1692.600000,1010.100000,1692.600000,1010.100000
1510.600000,2384.200000,1510.600000,2384.200000
1037.400000,1210.300000,1037.400000,1210.300000
1911.000000,1183.000000,1911.000000,1183.000000
1692.600000,1001.000000,1692.600000,1001.000000
1410.500000,964.600000,1410.500000,964.600000
1838.200000,1255.800000,1838.200000,1255.800000
1656.200000,1001.000000,1656.200000,1001.000000
1437.800000,1037.400000,1437.800000,1037.400000
1656.200000,1092.000000,1656.200000,1092.000000
1619.800000,1146.600000,1619.800000,1146.600000
1437.800000,2202.200000,1437.800000,2202.200000
1437.800000,1110.200000,1437.800000,1110.200000
1001.000000,2311.400000,1001.000000,2311.400000
1801.800000,1292.200000,1801.800000,1292.200000
1810.900000,1110.200000,1810.900000,1110.200000
